id,gender,masterCategory,subCategory,articleType,baseColour,season,year,usage,productDisplayName
27002,Women,apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jealous 21 Women Washed Light Blue Jeans
13237,Men,apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
31167,Girls,apparel,Dress,Dresses,Blue,Summer,2012.0,Casual,Gini and Jony Girls Blue Dress
46809,Women,apparel,Topwear,Tshirts,Pink,Summer,2012.0,Casual,Nike Women Pink T-shirt
34415,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Myntra Men Soul Rebel Blue T-shirt
30889,Women,apparel,Topwear,Kurtas,Rust,Summer,2012.0,Ethnic,Fabindia Women Rust Printed Tussar Kurta
22570,Men,apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,Highlander Men Blue Check Shirt
7312,Women,apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,UCB Women's Short Sleeve Polo Pink Top
14012,Men,apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Nike Men Printed Red Tshirts
20227,Women,apparel,Topwear,Sweaters,Green,Fall,2011.0,Casual,Wrangler Women Solid Green Sweater
5445,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Nike Men's Training White T-shirt
11560,Women,apparel,Topwear,Kurtas,Cream,Summer,2011.0,Ethnic,W Women Printed Cream Kurtas
57375,Women,apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Amante Women White Briefs PFCL01
52435,Women,apparel,Loungewear and Nightwear,Nightdress,Purple,Summer,2017.0,Casual,Red Rose Women Purple Nightdress
20015,Women,apparel,Topwear,Tshirts,Olive,Fall,2011.0,Casual,United Colors of Benetton Women Printed Olive T-shirt
39138,Women,apparel,Apparel Set,Kurta Sets,Pink,Summer,2012.0,Ethnic,Aneri Women Pink & White Salwar Suit
57147,Women,apparel,Topwear,Tops,White,Summer,2012.0,Casual,Elle Women White Tube Top
27230,Women,apparel,Bottomwear,Capris,White,Summer,2012.0,Casual,Doodle Kids Girl  White Capris
8954,Men,apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Formal,Indigo Nation Men PV stretch Brown Trousers
22742,Women,apparel,Topwear,Kurtas,Red,Fall,2011.0,Ethnic,BIBA Women Printed Red Kurta
28882,Women,apparel,Innerwear,Briefs,Skin,Summer,2014.0,Casual,Enamor Women Beige Mid-Rise Bikini Brief
2694,Boys,apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Disney Kids Boy's Red Twofur Layered Kidswear
50998,Women,apparel,Innerwear,Bra,Green,Summer,2014.0,Casual,Enamor Youth Green Bra
3746,Unisex,apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Kid's Yumm Green Kidswear
12311,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Genesis Men Blue Shirt
26124,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men Check White Shirt
6234,Women,apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Casual,UCB Women's Basic Neck Navy T-shirt
22584,Men,apparel,Bottomwear,Shorts,Grey,Summer,2011.0,Sports,Nike Men Solid Grey Shorts
26918,Women,apparel,Topwear,Tops,Black,Summer,2012.0,Casual,Jealous 21 Women Black Top
45644,Men,apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Park Avenue Men White Briefs FB001
15134,Men,apparel,Bottomwear,Trousers,Brown,Fall,2011.0,Casual,Arrow Sport Men Solid Brown Trousers
44796,Men,apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Calvin Klein Men Black Brief
11594,Women,apparel,Topwear,Kurtas,White,Summer,2011.0,Ethnic,W Women Printed White Kurtas
56253,Men,apparel,Loungewear and Nightwear,Night suits,Red,Summer,2016.0,Casual,SDL by Sweet Dreams Men Red & Blue Pyjama Set
15908,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Black Coffee Men Stripes White Shirt
10446,Men,apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Flying Machine Men Red Polo Tshirts
21133,Women,apparel,Topwear,Tops,Purple,Fall,2011.0,Casual,s.Oliver Women Striped Purple Tshirt
36184,Men,apparel,Topwear,Tshirts,Blue,Summer,2012.0,Casual,Reid & Taylor Men Grey Blue Polo T-shirt
4751,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2011.0,Sports,ADIDAS Men's Navy Blue Polo T-shirt
38822,Women,apparel,Topwear,Tops,Red,Summer,2012.0,Casual,Latin Quarters Women Red Check Top
40938,Girls,apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Gini and Jony Girls Nautical Blues Magenta Top
25593,Women,apparel,Apparel Set,Kurta Sets,White,Fall,2011.0,Ethnic,Vishudh Women White & Black Churidar Kurta with Dupatta
10674,Women,apparel,Topwear,Tops,White,Fall,2011.0,Casual,Doodle Girl Princess White Tops
40104,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
48369,Men,apparel,Topwear,Shirts,Black,Summer,2012.0,Casual,French Connection Men Blue & Black Check Shirt
12123,Women,apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Aurelia Women Printed Brown Kurtas
26316,Men,apparel,Bottomwear,Track Pants,Navy Blue,Summer,2013.0,Sports,Proline Men Navy Track Pants
42653,Women,apparel,Topwear,Kurtas,Black,Summer,2012.0,Ethnic,Alma Women Black Printed Kurta
6006,Men,apparel,Topwear,Shirts,Red,Summer,2011.0,Casual,Highlander Men White Red Checked Slim Fit Shirt
15762,Men,apparel,Innerwear,Innerwear Vests,Olive,Summer,2016.0,Casual,Facit Men Smart Olive Innerwear Vest
52899,Women,apparel,Saree,Sarees,Blue,Fall,2012.0,Ethnic,FNF Blue Printed Sari
3110,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Probase Men's Western Highway Black T-shirt
42237,Women,apparel,Topwear,Tops,Teal,Summer,2012.0,Casual,Sepia Women Teal Tops
17809,Men,apparel,Topwear,Tshirts,Multi,Fall,2011.0,Casual,Chhota Bheem Kids Boy Chhota Bheem and Krishna Multi Tshirt
30617,Women,apparel,Bottomwear,Track Pants,Grey,Summer,2012.0,Sports,Nike Women Grey Track Pants
13495,Men,apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Chimp Men Shit Happens Yellow Tshirts
19993,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors Of Benetton Men Black T-shirt
23200,Men,apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Highlander Men Green Check Shirt
3322,Boys,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,KKR Boys Fangear Polo Jersey
12775,Women,apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Chogun Aug Collt Blue Kurtas
27492,Women,apparel,Innerwear,Briefs,Burgundy,Winter,2015.0,Casual,Jockey Women Burgundy Briefs
9618,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Indigo Nation Men Checks Blue Shirts
51412,Men,apparel,Topwear,Shirts,Lavender,Summer,2012.0,Formal,Myntra Men Lavender Striped Shirt
7782,Men,apparel,Bottomwear,Track Pants,Black,Fall,2011.0,Casual,Urban Yoga Men's Abhayas Black Track Pant
23032,Men,apparel,Topwear,Shirts,Cream,Fall,2012.0,Formal,Arrow Men Cream Striped Shirt
53345,Men,apparel,Innerwear,Boxers,Orange,Summer,2016.0,Casual,Smugglerz Men Orange Check Boxers
37600,Boys,apparel,Topwear,Tshirts,Red,Summer,2012.0,Casual,Madagascar3 Boys Red Printed T-Shirt
10022,Men,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Sports,Nike Men Blue Polo Tshirts
5489,Men,apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,Mr.Men Men's Grumpy Purple T-shirt
9244,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Mark Taylor Men Blue Striped Shirt
18613,Men,apparel,Topwear,Tshirts,Olive,Fall,2011.0,Sports,Puma Men Team SS Chive-Olive Tshirts
12329,Men,apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Formal,Genesis Men Check Navy Blue Shirts
8396,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,ADIDAS Men Sf Frnt Str R Fs Po White T-Shirts
28086,Men,apparel,Innerwear,Briefs,Black,Summer,2016.0,Casual,Jockey GOLDEDN Men Black Briefs 4012
30845,Women,apparel,Topwear,Kurtas,Red,Summer,2012.0,Ethnic,Fabindia Women Rust Printed Kurta
16789,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Regent Polo Men Check Black Shirt
29154,Women,apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,United Colors of Benetton Women Blue Top
9076,Women,apparel,Bottomwear,Track Pants,Blue,Fall,2011.0,Sports,ADIDAS Women Wo Basic Yo Pant Blue Trackpant
4769,Women,apparel,Topwear,Tshirts,Green,Summer,2011.0,Sports,ADIDAS Women Green Polo T-shirt
3128,Men,apparel,Topwear,Tshirts,Grey,Summer,2011.0,Casual,Inkfruit Men's Indiano Dark Grey T-shirt
19197,Men,apparel,Topwear,Shirts,Grey,Fall,2011.0,Casual,United Colors of Benetton Men Grey Striped Shirt
3914,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,Urban Yoga Men's Mind Body Soul Black T-shirt
51618,Women,apparel,Bottomwear,Jeggings,Blue,Summer,2010.0,Casual,Kraus Jeans Women Blue Jeggings
29702,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Formal,John Miller Men White Shirt
18879,Women,apparel,Topwear,Shirts,Navy Blue,Fall,2011.0,Casual,Arrow Woman Joanna Navy Blue Shirt
23238,Women,apparel,Topwear,Kurtas,Brown,Fall,2011.0,Ethnic,Aneri Women Janhavi Brown Kurta
14688,Men,apparel,Bottomwear,Trousers,Beige,Fall,2011.0,Casual,Basics Men Beige Trousers
10826,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Wrangler Men White Polo Tshirts
58795,Men,apparel,Topwear,Shirts,Red,Fall,2012.0,Smart Casual,Highlander Men Red Striped Shirt
59647,Women,apparel,Saree,Sarees,Yellow,Fall,2012.0,Ethnic,FNF Yellow Evening Wear Sari
33298,Men,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Arrow Sport Men White Striped Shirt
4903,Women,apparel,Topwear,Tops,Pink,Summer,2011.0,Casual,Levis Kids Girl's Denise Pink Kidswear
48507,Women,apparel,Topwear,Tops,Black,Summer,2012.0,Casual,French Connection Women Black Top
9620,Men,apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Checks Purple Shirts
18277,Women,apparel,Topwear,Kurtas,Multi,Fall,2011.0,Ethnic,Aneri Women Navya Multi Kurta
54964,Women,apparel,Topwear,Tshirts,Cream,Summer,2012.0,Casual,Do U Speak Green Women Cream T-Shirt
16917,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,Spykar Men Washed Blue Jeans
19163,Men,apparel,Topwear,Tshirts,Red,Summer,2011.0,Casual,United Colors of Benetton Men Solid Red TShirt
13459,Men,apparel,Topwear,Shirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Check Blue Shirts
43329,Women,apparel,Topwear,Tshirts,Peach,Summer,2012.0,Casual,United Colors of Benetton Women Peach T-shirt
25907,Women,apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Purple Dress
52069,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple Printed T-shirt
44930,Men,apparel,Bottomwear,Jeans,Blue,Summer,2012.0,Casual,Jack & Jones Men Blue Jeans
5019,Women,apparel,Bottomwear,Skirts,Navy Blue,Summer,2011.0,Casual,Levis Kids Girl's Betsy Navy Kidswear
53389,Women,apparel,Topwear,Kurtas,Orange,Summer,2012.0,Ethnic,Aurelia Women Orange Kurta
5825,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Sports,Puma Men's Heroes Graphic Blue T-shirt
39756,Boys,apparel,Bottomwear,Shorts,White,Summer,2012.0,Casual,Gini Jony Boys White Shorts
18283,Women,apparel,Topwear,Kurtas,Purple,Fall,2011.0,Ethnic,Aneri Women Cleo Purple Kurta
16319,Men,apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Peter England Men Printed Purple TShirt
34049,Boys,apparel,Topwear,Shirts,White,Summer,2012.0,Casual,Gini and Jony Boys White Shirt
54990,Women,apparel,Dress,Dresses,Purple,Summer,2012.0,Casual,Femella Women Black & Purple Dress
39332,Boys,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Gini & Jony Boys White T-shirt
11558,Women,apparel,Topwear,Kurtas,Green,Summer,2011.0,Ethnic,W Women Printed Blue Kurtas
50954,Women,apparel,Bottomwear,Jeans,Blue,Winter,2011.0,Casual,Lee Womens Blue Jeans
19735,Women,apparel,Topwear,Shirts,White,Fall,2011.0,Casual,United Colors of Benetton Women White Shirt
46831,Boys,apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Gini and Jony Boys Pink Shirt
28072,Men,apparel,Innerwear,Trunk,Black,Summer,2016.0,Casual,Jockey MC Men Black Midway Classic Trunks 1101
27208,Men,apparel,Bottomwear,Shorts,Beige,Summer,2012.0,Casual,Doodle Kids Boy  Beige Shorts
9082,Men,apparel,Bottomwear,Track Pants,Navy Blue,Fall,2011.0,Sports,ADIDAS Men Torment Pant Navy Blue Trackpant
8150,Men,apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Checked Hadrian Slim Fit Shirt
7924,Men,apparel,Topwear,Tshirts,Red,Fall,2011.0,Casual,Proline Men Purple T-shirt
12772,Women,apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,Mother Earth Women Classic Blue Kurtas
42002,Girls,apparel,Bottomwear,Capris,Pink,Summer,2012.0,Casual,Gini and Jony Girls Kinky Pink Capris
3325,Men,apparel,Topwear,Tshirts,Red,Summer,2011.0,Sports,KXIP Mens Take Down Jersey
18248,Men,apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Manchester United Men Printed Black Tshirt
27495,Women,apparel,Innerwear,Briefs,White,Winter,2015.0,Casual,Jockey Women White Briefs
7785,Men,apparel,Topwear,Tshirts,Charcoal,Fall,2011.0,Casual,Proline Men Charcoal Grey Polo T-shirt
51415,Men,apparel,Topwear,Shirts,Pink,Summer,2012.0,Casual,Myntra Men Light Pink Shirt
17200,Men,apparel,Topwear,Sweaters,Red,Winter,2016.0,Casual,U.S. Polo Assn. Men Solid Tibetian Red Sweater
23035,Men,apparel,Topwear,Shirts,Lavender,Fall,2011.0,Formal,Arrow Men Lavender Striped Shirt
10819,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Wrangler Men City Work Black Shirts
37607,Girls,apparel,Topwear,Tshirts,Sea Green,Summer,2012.0,Casual,Madagascar3 Girls Sea Green Printed T-Shirt
15557,Men,apparel,Topwear,Sweaters,Blue,Fall,2011.0,Casual,Spykar Men Stripes Blue Sweaters
59678,Women,apparel,Innerwear,Briefs,White,Summer,2014.0,Casual,Avirate Black & White  Brief
10025,Women,apparel,Topwear,Tshirts,Pink,Fall,2011.0,Sports,Nike Women As Element Ja Pink T-Shirt
15765,Men,apparel,Innerwear,Innerwear Vests,Yellow,Summer,2016.0,Casual,Facit Men Hunk Yellow Innerwear Vest
40567,Women,apparel,Topwear,Kurtas,Brown,Summer,2012.0,Ethnic,W Women Brown Kurta
24022,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Casual,Locomotive Men Printed White T-shirt
42230,Women,apparel,Topwear,Tops,Blue,Summer,2012.0,Casual,Sepia Women Blue Top
12540,Women,apparel,Topwear,Tshirts,Blue,Fall,2011.0,Casual,Tantra Women Blue Printed T-shirt
30610,Men,apparel,Bottomwear,Shorts,Black,Summer,2012.0,Sports,Nike Men Black Shorts
19994,Men,apparel,Topwear,Tshirts,Black,Summer,2011.0,Casual,United Colors of Benetton Men Solid Black TShirt
18846,Men,apparel,Topwear,Tshirts,Yellow,Fall,2011.0,Casual,Puma Men Graphic Print Yellow Chrome Tshirt
23207,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Casual,Highlander Men Blue Check Shirt
4756,Men,apparel,Topwear,Tshirts,White,Summer,2011.0,Sports,ADIDAS Men's Force Polo White T-shirt
21134,Women,apparel,Topwear,Sweaters,Grey,Fall,2011.0,Casual,s.Oliver Women Solid Grey Sweater
38825,Women,apparel,Topwear,Tops,Magenta,Summer,2012.0,Casual,Latin Quarters Women Magenta & Brown Check Top
57988,Women,apparel,Dress,Dresses,Orange,Fall,2012.0,Casual,Latin Quarters Women Orange Dress
25594,Women,apparel,Apparel Set,Kurta Sets,White,Fall,2011.0,Ethnic,Vishudh Women White and Black Churidar Kurta with Dupatta
21908,Women,apparel,Apparel Set,Kurta Sets,Blue,Fall,2011.0,Ethnic,Biba Women Blue & Pink Churidar Kurta with Dupatta
40103,Men,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,ADIDAS Men Navy Blue T-shirt
24446,Women,apparel,Innerwear,Briefs,Green,Summer,2017.0,Casual,Beyouty Women Pack of 3 Briefs
10673,Women,apparel,Topwear,Tops,Black,Fall,2011.0,Casual,Doodle Girl Ballet School Black Tops
42654,Women,apparel,Topwear,Kurtas,White,Summer,2012.0,Ethnic,Alma Women White Printed Kurta
3573,Women,apparel,Topwear,Tshirts,Purple,Summer,2011.0,Casual,ADIDAS Women's Royal Lavender T-shirt
26311,Men,apparel,Bottomwear,Shorts,Charcoal,Summer,2012.0,Sports,Proline Charcoal Grey Shorts
12124,Women,apparel,Topwear,Kurtas,Maroon,Fall,2011.0,Ethnic,Aurelia Women Printed Maroon Kurtas
6001,Men,apparel,Topwear,Shirts,Grey,Summer,2011.0,Casual,Highlander Men Grey Red Checked Slim Fit Shirt
9875,Men,apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Indigo Nation Men Price catch Purple Shirts
12918,Men,apparel,Topwear,Tshirts,Black,Fall,2011.0,Casual,Spykar Men Stripe Black T-Shirts
2693,Boys,apparel,Topwear,Shirts,Yellow,Summer,2011.0,Casual,Disney Kids Boy's Yellow Kidswear
28885,Women,apparel,Innerwear,Briefs,Brown,Summer,2012.0,Casual,Enamor Women Brown Low-Rise Bikini Brief
26123,Men,apparel,Topwear,Shirts,Black,Summer,2012.0,Formal,John Miller Men Striped Black Shirt
12316,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Formal,Genesis Men Check White Shirts
3741,Unisex,apparel,Topwear,Tshirts,Orange,Summer,2011.0,Casual,Tantra Kid's Naughty Orange Kidswear
23451,Men,apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Deni Yo Men Black Washed Slim Fit Jeans
6233,Women,apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,UCB Women's Basic Neck Green T-shirt
22583,Men,apparel,Topwear,Tshirts,Purple,Fall,2011.0,Casual,Nike Men Purple T-shirt
45643,Men,apparel,Innerwear,Briefs,White,Summer,2016.0,Casual,Park Avenue Men White Fashion Brief
44791,Men,apparel,Innerwear,Boxers,Blue,Summer,2016.0,Casual,Calvin Klein Mens blue Boxers
11593,Women,apparel,Topwear,Kurtis,Blue,Summer,2011.0,Ethnic,W Women Printed Blue Kurtis
56254,Men,apparel,Loungewear and Nightwear,Night suits,Green,Summer,2016.0,Casual,SDL by Sweet Dreams Men Green & White Pyjama Set
10441,Men,apparel,Topwear,Shirts,Purple,Fall,2011.0,Casual,Flying Machine Men FS Purple Shirts
52432,Women,apparel,Loungewear and Nightwear,Nightdress,Navy Blue,Winter,2015.0,Casual,Red Rose Navy Blue & White Nightdress
20012,Women,apparel,Topwear,Tops,Lavender,Fall,2011.0,Casual,United Colors of Benetton Women Lavender Top
5670,Men,apparel,Topwear,Tshirts,Green,Summer,2011.0,Casual,Tantra Men Page Green T-shirt
11755,Women,apparel,Topwear,Tops,White,Summer,2011.0,Casual,Lee Women Solid White Shirts
37899,Men,apparel,Topwear,Tshirts,Blue,Summer,2013.0,Casual,Proline Men Blue Polo T-shirt
57140,Women,apparel,Bottomwear,Trousers,Brown,Summer,2012.0,Casual,Elle Women Brown Trousers
31352,Men,apparel,Bottomwear,Jeans,Navy Blue,Summer,2012.0,Casual,Locomotive Men Navy Blue Jeans
9881,Men,apparel,Topwear,Shirts,Black,Fall,2011.0,Casual,Indigo Nation Men Club Poplin Black Shirts
22745,Women,apparel,Topwear,Kurtas,Blue,Fall,2011.0,Ethnic,BIBA Women Printed Blue Kurta
7127,Men,apparel,Topwear,Tshirts,Orange,Fall,2011.0,Casual,Urban Yoga Men's Orange T-shirt
28871,Women,apparel,Topwear,Kurtas,Turquoise Blue,Summer,2012.0,Ethnic,BIBA Women Printed Turquoise Blue Kurta
13230,Men,apparel,Bottomwear,Shorts,Blue,Fall,2011.0,Casual,Palm Tree Kids Boys Washed Blue Shorts
27005,Women,apparel,Bottomwear,Jeans,Black,Summer,2012.0,Casual,Jealous 21 Women Black Jeggings
31160,Girls,apparel,Topwear,Tops,White,Summer,2012.0,Casual,Gini and Jony Girls Printed White Top
34412,Men,apparel,Topwear,Tshirts,Black,Summer,2012.0,Casual,Myntra Men Black Printed T-shirt
7315,Women,apparel,Topwear,Tops,White,Summer,2011.0,Ethnic,UCB Women Sleeveless Cowl Neck White Top
22577,Men,apparel,Topwear,Shirts,Red,Fall,2011.0,Casual,Highlander Men Red Check Shirt
5442,Women,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,Nike Women's Striped Polo Blue T-shirt
20220,Men,apparel,Topwear,Sweaters,Navy Blue,Fall,2011.0,Casual,Wrangler Men Rib Navy Sweater
14015,Men,apparel,Topwear,Tshirts,White,Fall,2011.0,Sports,Nike Men Solid Off-White Polo Jerseys
11567,Women,apparel,Topwear,Kurtas,Purple,Summer,2011.0,Ethnic,W Women Printed Purple Kurtas
57372,Women,apparel,Innerwear,Briefs,Pink,Winter,2015.0,Casual,Amante Women Pink Seamless Briefs PCSN02
12786,Women,apparel,Topwear,Kurtas,Green,Fall,2011.0,Ethnic,Mother Earth Women Renu Green Kurtas
35998,Boys,apparel,Topwear,Tshirts,White,Summer,2012.0,Casual,Ben 10 Boys Crew White T-shirt
8739,Men,apparel,Topwear,Shirts,Green,Fall,2011.0,Casual,Indigo Nation Men Checks Shirt Green Shirts
2203,Men,apparel,Topwear,Tshirts,Blue,Fall,2010.0,Sports,Adidas Men Blue Polo T-shirt
27461,Women,apparel,Innerwear,Bra,Nude,Fall,2015.0,Casual,Jockey Nude-Coloured Balconette Bra 1718
16326,Men,apparel,Topwear,Shirts,Pink,Fall,2011.0,Casual,Peter England Men Stripes Pink Shirt
50533,Men,apparel,Innerwear,Briefs,Grey,Summer,2016.0,Casual,Chromozome Men Charcoal Briefs
43918,Women,apparel,Bottomwear,Trousers,Yellow,Summer,2012.0,Casual,Femella Women Yellow Trousers
5026,Women,apparel,Innerwear,Bra,Purple,Summer,2011.0,Sports,ADIDAS Women Short Purple Sports Bra
36721,Boys,apparel,Topwear,Tshirts,Navy Blue,Summer,2012.0,Casual,Gini and Jony Boys Printed Dark Navy T-Shirt
33253,Boys,apparel,Topwear,Tshirts,Yellow,Summer,2012.0,Casual,Gini and Jony Boys Printed Yellow T-shirt
32381,Women,apparel,Topwear,Tops,Lavender,Summer,2012.0,Casual,Arrow Woman Lavender Top
39769,Men,apparel,Topwear,Shirts,Green,Summer,2012.0,Casual,Peter England Men Green Casual Shirt
11103,Men,apparel,Topwear,Shirts,Blue,Fall,2011.0,Formal,Indigo Nation Men Stripes Blue Shirts
14643,Men,apparel,Topwear,Shirts,White,Fall,2011.0,Casual,Probase Men Classic White White Shirts
5214,Boys,apparel,Topwear,Tshirts,White,Summer,2011.0,Casual,Disney Kids Boy's White Mickey Abhoy Red Set of 2 Kidswear
15791,Men,apparel,Innerwear,Briefs,Charcoal,Summer,2016.0,Casual,Facit Men Charcoal Comfort Briefs
52056,Men,apparel,Topwear,Tshirts,Purple,Summer,2012.0,Casual,Myntra Men Purple T-shirt
40593,Women,apparel,Topwear,Kurtis,Green,Summer,2012.0,Ethnic,Aurelia Women Green Kurti
33061,Men,apparel,Topwear,Shirts,Red,Summer,2012.0,Casual,U.S. Polo Assn. Denim Co. Men Red Check Shirt
11331,Men,apparel,Bottomwear,Jeans,Blue,Fall,2011.0,Casual,United Colors of Benetton Men Washed Blue Jeans
16928,Men,apparel,Topwear,Sweaters,Black,Fall,2011.0,Casual,Spykar Men Solid Black Sweater
13466,Men,apparel,Topwear,Tshirts,Blue,Summer,2011.0,Casual,United Colors of Benetton Men Stripes Blue Tshirts
27653,Men,apparel,Topwear,Tshirts,White,Spring,2013.0,Casual,Music Men Printed White T-shirt
